,alcaldia,latitud,longitud,alcaldia_id,año
535,Milpa Alta,19.19429,-99.003112,9,2022
536,Milpa Alta,19.174834,-99.035899,9,2022
537,Milpa Alta,19.198466,-99.053992,9,2022
538,Milpa Alta,19.198642,-99.022122,9,2022
539,Milpa Alta,19.183377,-99.038121,9,2022
540,Milpa Alta,19.197429,-99.020103,9,2022
541,Milpa Alta,19.176112,-99.03279,9,2022
542,Milpa Alta,19.199188,-99.051968,9,2022
543,Milpa Alta,19.194285,-99.00304,9,2022
544,Milpa Alta,19.201465,-99.018436,9,2022
545,Milpa Alta,19.198656,-99.052939,9,2022
546,Milpa Alta,19.201693,-99.01809,9,2022
547,Milpa Alta,19.197869,-99.053095,9,2022
548,Milpa Alta,19.196661,-99.053002,9,2022
549,Milpa Alta,19.194376,-99.003136,9,2022
550,Milpa Alta,19.196397,-99.053045,9,2022
551,Milpa Alta,19.194409,-99.003862,9,2022
552,Milpa Alta,19.196717,-99.052173,9,2022
553,Milpa Alta,19.196508,-99.052048,9,2022
554,Milpa Alta,19.219647,-98.999371,9,2022
555,Milpa Alta,19.217586,-99.002637,9,2022
556,Milpa Alta,19.197992,-99.051422,9,2022
557,Milpa Alta,19.20276,-99.045182,9,2022
558,Milpa Alta,19.203519,-99.05002,9,2022
559,Milpa Alta,19.225022,-98.999717,9,2022
560,Milpa Alta,19.22444,-98.998998,9,2022
561,Milpa Alta,19.221768,-98.994612,9,2022
562,Milpa Alta,19.218221,-98.989831,9,2022
563,Milpa Alta,19.224524,-98.999304,9,2022
564,Milpa Alta,19.225881,-98.999806,9,2022
565,Milpa Alta,19.224177,-98.999845,9,2022
566,Milpa Alta,19.22541,-98.995099,9,2022
567,Milpa Alta,19.193723,-99.018019,9,2022
568,Milpa Alta,19.199532,-99.047571,9,2022
569,Milpa Alta,19.19942,-99.047647,9,2022
570,Milpa Alta,19.197443,-99.049802,9,2022
571,Milpa Alta,19.194954,-99.009352,9,2022
572,Milpa Alta,19.187618,-99.027943,9,2022
573,Milpa Alta,19.201538,-99.052647,9,2022
574,Milpa Alta,19.198833,-99.053505,9,2022
575,Milpa Alta,19.199216,-99.052675,9,2022
576,Milpa Alta,19.197458,-99.051814,9,2022
577,Milpa Alta,19.193484,-99.00466,9,2022
578,Milpa Alta,19.199134,-99.00835,9,2022
579,Milpa Alta,19.196862,-99.01812,9,2022
580,Milpa Alta,19.193127,-99.093095,9,2022
581,Milpa Alta,19.202106,-99.006559,9,2022
582,Milpa Alta,19.223422,-98.996962,9,2022
583,Milpa Alta,19.196634,-99.018131,9,2022
584,Tlalpan,19.230011,-99.208209,12,2022
585,Milpa Alta,19.194671,-99.008308,9,2022
586,Milpa Alta,19.177044,-99.036393,9,2022
587,Milpa Alta,19.196634,-99.018131,9,2022
588,Milpa Alta,19.19699,-99.007448,9,2022
589,Milpa Alta,19.224126,-98.997378,9,2022
590,Milpa Alta,19.196078,-99.001849,9,2022
591,Milpa Alta,19.173229,-99.031924,9,2022
592,Milpa Alta,19.201855,-99.017919,9,2022
593,Milpa Alta,19.223134,-98.996149,9,2022
594,Milpa Alta,19.202025,-99.006011,9,2022
595,Milpa Alta,19.202286,-99.017035,9,2022
596,Milpa Alta,19.205029,-99.030112,9,2022
597,Milpa Alta,19.198244,-99.008015,9,2022
598,Milpa Alta,19.222946,-98.996066,9,2022
599,Milpa Alta,19.198242,-99.008026,9,2022
600,Milpa Alta,19.192901,-99.094543,9,2022
601,Tlalpan,19.262128,-99.18082,12,2022
602,Milpa Alta,19.197152,-99.008074,9,2022
603,Milpa Alta,19.188738,-99.090547,9,2022
604,Milpa Alta,19.202351,-99.017167,9,2022
605,Milpa Alta,19.193384,-99.090496,9,2022
606,Milpa Alta,19.202351,-99.017168,9,2022
607,Milpa Alta,19.20163,-99.008562,9,2022
608,Milpa Alta,19.193747,-99.090504,9,2022
609,Milpa Alta,19.201583,-99.018063,9,2022
610,Milpa Alta,19.221808,-98.994222,9,2022
611,Milpa Alta,19.197252,-99.051736,9,2022
612,Milpa Alta,19.223189,-98.993152,9,2022
613,Milpa Alta,19.194997,-99.033544,9,2022
614,Milpa Alta,19.197235,-99.049036,9,2022
615,Milpa Alta,19.226112,-98.996793,9,2022
616,Milpa Alta,19.202351,-99.017167,9,2022
617,Milpa Alta,19.1969,-99.003248,9,2022
618,Tlalpan,19.246776,-99.143597,12,2022
619,Milpa Alta,19.194383,-99.052905,9,2022
620,Milpa Alta,19.187845,-99.015696,9,2022
621,Milpa Alta,19.195788,-99.088598,9,2022
622,Milpa Alta,19.192989,-99.050843,9,2022
623,Milpa Alta,19.197379,-99.090094,9,2022
624,Milpa Alta,19.201952,-99.018323,9,2022
625,Milpa Alta,19.188199,-99.090344,9,2022
626,Milpa Alta,19.196228,-99.050218,9,2022
627,Milpa Alta,19.202884,-99.017821,9,2022
628,Milpa Alta,19.19067,-99.089412,9,2022
629,Milpa Alta,19.196499,-99.048156,9,2022
630,Milpa Alta,19.198638,-99.018783,9,2022
631,Milpa Alta,19.191159,-99.090125,9,2022
632,Milpa Alta,19.226145,-98.996848,9,2022
633,Milpa Alta,19.199231,-99.018931,9,2022
634,Milpa Alta,19.222858,-98.994801,9,2022
635,Milpa Alta,19.224366,-98.995952,9,2022
636,Milpa Alta,19.223642,-98.999717,9,2022
637,Milpa Alta,19.225376,-98.995721,9,2022
638,Milpa Alta,19.202884,-99.017821,9,2022
639,Milpa Alta,19.226302,-98.996597,9,2022
640,Milpa Alta,19.200594,-99.020881,9,2022
641,Milpa Alta,19.225824,-98.995528,9,2022
642,Milpa Alta,19.200847,-99.050104,9,2022
643,Milpa Alta,19.200167,-99.020682,9,2022
644,Milpa Alta,19.225245,-98.996299,9,2022
645,Milpa Alta,19.223796,-98.997868,9,2022
646,Milpa Alta,19.223159,-98.997438,9,2022
647,Milpa Alta,19.20028,-99.020614,9,2022
648,Milpa Alta,19.193542,-99.089164,9,2022
649,Milpa Alta,19.223594,-98.999725,9,2022
650,Milpa Alta,19.200043,-99.020493,9,2022
651,Milpa Alta,19.19988,-99.05259,9,2022
652,Milpa Alta,19.224429,-98.998366,9,2022
653,Milpa Alta,19.194072,-99.08908,9,2022
654,Milpa Alta,19.197488,-99.020271,9,2022
655,Milpa Alta,19.223513,-98.997182,9,2022
656,Milpa Alta,19.20201,-99.018443,9,2022
657,Milpa Alta,19.223287,-98.997496,9,2022
658,Milpa Alta,19.19988,-99.052585,9,2022
659,Milpa Alta,19.222473,-98.992883,9,2022
660,Milpa Alta,19.202451,-99.01766,9,2022
661,Milpa Alta,19.195341,-99.087627,9,2022
662,Milpa Alta,19.223686,-98.997642,9,2022
663,Milpa Alta,19.200626,-99.007365,9,2022
664,Milpa Alta,19.198105,-99.055783,9,2022
665,Milpa Alta,19.199666,-99.102408,9,2022
666,Milpa Alta,19.198029,-99.007621,9,2022
667,Milpa Alta,19.224144,-98.995016,9,2022
668,Milpa Alta,19.218361,-98.989434,9,2022
669,Milpa Alta,19.223632,-99.002333,9,2022
670,Milpa Alta,19.223964,-98.994985,9,2022
671,Milpa Alta,19.195374,-99.007394,9,2022
672,Milpa Alta,19.200589,-99.007016,9,2022
673,Milpa Alta,19.200944,-99.055139,9,2022
674,Milpa Alta,19.191439,-99.086225,9,2022
675,Milpa Alta,19.224853,-98.995236,9,2022
676,Milpa Alta,19.200615,-99.00607,9,2022
677,Milpa Alta,19.223186,-98.994999,9,2022
678,Milpa Alta,19.200453,-99.050668,9,2022
679,Milpa Alta,19.196643,-99.018504,9,2022
680,Milpa Alta,19.225127,-98.995176,9,2022
681,Milpa Alta,19.192246,-99.051308,9,2022
682,Milpa Alta,19.225547,-98.993903,9,2022
683,Milpa Alta,19.20068,-99.00624,9,2022
684,Milpa Alta,19.223514,-98.997332,9,2022
685,Milpa Alta,19.200748,-99.007246,9,2022
686,Milpa Alta,19.218638,-98.989534,9,2022
687,Milpa Alta,19.20081,-99.050686,9,2022
688,Milpa Alta,19.200063,-99.043116,9,2022
689,Milpa Alta,19.225124,-98.998708,9,2022
690,Milpa Alta,19.219156,-98.990004,9,2022
691,Milpa Alta,19.199972,-99.05265,9,2022
692,Milpa Alta,19.20362,-99.048396,9,2022
693,Milpa Alta,19.224613,-98.997259,9,2022
694,Milpa Alta,19.194248,-99.006027,9,2022
695,Milpa Alta,19.195714,-99.018701,9,2022
696,Milpa Alta,19.200204,-99.053858,9,2022
697,Milpa Alta,19.225632,-98.998064,9,2022
698,Milpa Alta,19.173206,-98.99425,9,2022
699,Tlalpan,19.246625,-99.141258,12,2022
700,Milpa Alta,19.194906,-99.086237,9,2022
701,Milpa Alta,19.202218,-99.053623,9,2022
702,Milpa Alta,19.193446,-99.017762,9,2022
703,Milpa Alta,19.194248,-99.006027,9,2022
704,Milpa Alta,19.194087,-99.022056,9,2022
705,Milpa Alta,19.200842,-99.005621,9,2022
706,Milpa Alta,19.188617,-99.091626,9,2022
707,Milpa Alta,19.197834,-99.046099,9,2022
708,Milpa Alta,19.194366,-99.022034,9,2022
709,Milpa Alta,19.223683,-98.995619,9,2022
710,Milpa Alta,19.18999,-99.089146,9,2022
711,Milpa Alta,19.223578,-98.997207,9,2022
712,Milpa Alta,19.20103,-99.00717,9,2022
713,Milpa Alta,19.224837,-98.996401,9,2022
714,Milpa Alta,19.189709,-99.023046,9,2022
715,Milpa Alta,19.194974,-99.048448,9,2022
716,Tlalpan,19.24756,-99.1423,12,2022
717,Milpa Alta,19.192941,-99.01868,9,2022
718,Milpa Alta,19.223427,-98.997102,9,2022
719,Milpa Alta,19.175276,-99.0369,9,2022
720,Milpa Alta,19.195881,-99.017737,9,2022
721,Milpa Alta,19.1902,-99.001943,9,2022
722,Milpa Alta,19.202238,-99.053404,9,2022
723,Milpa Alta,19.195517,-99.018519,9,2022
724,Milpa Alta,19.22111,-98.990008,9,2022
725,Milpa Alta,19.190069,-99.004258,9,2022
726,Milpa Alta,19.195777,-99.050572,9,2022
727,Milpa Alta,19.190878,-99.006295,9,2022
728,Milpa Alta,19.200061,-99.051884,9,2022
729,Milpa Alta,19.223053,-98.995545,9,2022
730,Milpa Alta,19.18978,-99.005395,9,2022
731,Milpa Alta,19.195992,-99.055407,9,2022
732,Milpa Alta,19.18878,-99.089795,9,2022
733,Tlalpan,19.246397,-99.143252,12,2022
734,Milpa Alta,19.184358,-99.0311,9,2022
735,Milpa Alta,19.194995,-99.016441,9,2022
736,Milpa Alta,19.192314,-99.004548,9,2022
737,Milpa Alta,19.224323,-98.99981,9,2022
738,Milpa Alta,19.192566,-99.009535,9,2022
739,Milpa Alta,19.199163,-99.053941,9,2022
740,Milpa Alta,19.18878,-99.089795,9,2022
741,Milpa Alta,19.193123,-99.008045,9,2022
742,Milpa Alta,19.197869,-99.006352,9,2022
743,Milpa Alta,19.18878,-99.089795,9,2022
744,Milpa Alta,19.223303,-98.998049,9,2022
745,Milpa Alta,19.194926,-99.016654,9,2022
746,Milpa Alta,19.202224,-99.043772,9,2022
747,Milpa Alta,19.224304,-98.99696,9,2022
748,Milpa Alta,19.192581,-99.087483,9,2022
749,Milpa Alta,19.190904,-99.006354,9,2022
750,Tlalpan,19.246974,-99.143052,12,2022
751,Milpa Alta,19.173243,-98.994231,9,2022
752,Milpa Alta,19.190233,-99.00098,9,2022
753,Milpa Alta,19.178617,-98.997613,9,2022
754,Milpa Alta,19.208323,-99.054221,9,2022
755,Milpa Alta,19.225057,-98.997693,9,2022
756,Milpa Alta,19.192374,-99.005124,9,2022
757,Milpa Alta,19.201861,-99.009056,9,2022
758,Milpa Alta,19.223044,-98.995736,9,2022
759,Milpa Alta,19.193301,-99.008571,9,2022
760,Milpa Alta,19.198145,-99.0464,9,2022
761,Milpa Alta,19.187137,-99.091257,9,2022
762,Milpa Alta,19.168567,-98.992787,9,2022
763,Milpa Alta,19.192398,-99.004571,9,2022
764,Milpa Alta,19.221772,-98.994681,9,2022
765,Milpa Alta,19.225886,-98.999351,9,2022
766,Milpa Alta,19.191287,-99.090836,9,2022
767,Tlalpan,19.228952,-99.209791,12,2022
768,Milpa Alta,19.192916,-99.049444,9,2022
769,Milpa Alta,19.191287,-99.090836,9,2022
770,Milpa Alta,19.225897,-98.996217,9,2022
771,Milpa Alta,19.224644,-98.999014,9,2022
772,Milpa Alta,19.216009,-99.043968,9,2022
773,Milpa Alta,19.225897,-98.996217,9,2022
774,Milpa Alta,19.202801,-99.008605,9,2022
775,Milpa Alta,19.199875,-99.051663,9,2022
776,Milpa Alta,19.225933,-98.996457,9,2022
777,Milpa Alta,19.226598,-98.994813,9,2022
778,Milpa Alta,19.224605,-98.996153,9,2022
779,Milpa Alta,19.221457,-98.994106,9,2022
780,Milpa Alta,19.226121,-98.996133,9,2022
781,Milpa Alta,19.226121,-98.996133,9,2022
782,Milpa Alta,19.222959,-98.995933,9,2022
783,Milpa Alta,19.193659,-99.004523,9,2022
784,Milpa Alta,19.220483,-98.98967,9,2022
785,Milpa Alta,19.19865,-99.007056,9,2022
786,Milpa Alta,19.20605,-99.003098,9,2022
787,Milpa Alta,19.22503,-98.994377,9,2022
788,Milpa Alta,19.195435,-99.001993,9,2022
789,Milpa Alta,19.217416,-98.990282,9,2022
790,Milpa Alta,19.196794,-99.005999,9,2022
791,Milpa Alta,19.171663,-98.993757,9,2022
792,Milpa Alta,19.173409,-98.996986,9,2022
793,Milpa Alta,19.171663,-98.993757,9,2022
794,Milpa Alta,19.170347,-98.992276,9,2022
795,Milpa Alta,19.171041,-98.992689,9,2022
796,Milpa Alta,19.170747,-98.992373,9,2022
797,Milpa Alta,19.172056,-98.994765,9,2022
798,Milpa Alta,19.173301,-98.997975,9,2022
799,Milpa Alta,19.172545,-98.998678,9,2022
800,Milpa Alta,19.171113,-98.992827,9,2022
801,Milpa Alta,19.1712,-98.992969,9,2022
802,Milpa Alta,19.176307,-98.999991,9,2022
803,Milpa Alta,19.169371,-98.99448,9,2022
804,Milpa Alta,19.171711,-98.993905,9,2022
805,Milpa Alta,19.169262,-98.994688,9,2022
806,Milpa Alta,19.17229,-98.99765,9,2022
807,Milpa Alta,19.172792,-98.994895,9,2022
808,Milpa Alta,19.172966,-98.996963,9,2022
809,Milpa Alta,19.171077,-98.99282,9,2022
810,Milpa Alta,19.17049,-98.99194,9,2022
811,Milpa Alta,19.176674,-99.001455,9,2022
812,Milpa Alta,19.176558,-99.001477,9,2022
813,Milpa Alta,19.172563,-99.003015,9,2022
814,Milpa Alta,19.20059,-99.05122,9,2022
815,Milpa Alta,19.208118,-99.054133,9,2022
816,Milpa Alta,19.194121,-99.031803,9,2022
817,Milpa Alta,19.195695,-99.022116,9,2022
818,Milpa Alta,19.196316,-99.021841,9,2022
819,Milpa Alta,19.195456,-99.023085,9,2022
820,Milpa Alta,19.195878,-99.023564,9,2022
821,Milpa Alta,19.195919,-99.024135,9,2022
822,Milpa Alta,19.200087,-99.054973,9,2022
823,Milpa Alta,19.204746,-99.049469,9,2022
824,Milpa Alta,19.204237,-99.04717,9,2022
825,Milpa Alta,19.200072,-99.054972,9,2022
826,Milpa Alta,19.190966,-99.090857,9,2022
827,Milpa Alta,19.223451,-98.997654,9,2022
828,Milpa Alta,19.193326,-99.023788,9,2022
829,Milpa Alta,19.226598,-98.994813,9,2022
830,Milpa Alta,19.175609,-99.03043,9,2022
831,Milpa Alta,19.1823,-99.034939,9,2022
832,Tlalpan,19.237521,-99.175809,12,2022
833,Milpa Alta,19.189962,-99.001764,9,2022
834,Milpa Alta,19.181018,-99.030151,9,2022
835,Milpa Alta,19.193523,-99.023736,9,2022
836,Milpa Alta,19.187292,-99.091602,9,2022
837,Milpa Alta,19.189963,-99.001764,9,2022
838,Milpa Alta,19.195922,-99.028694,9,2022
839,Milpa Alta,19.189438,-99.089047,9,2022
840,Milpa Alta,19.193955,-99.022389,9,2022
841,Milpa Alta,19.190947,-99.006776,9,2022
842,Milpa Alta,19.189467,-99.089032,9,2022
843,Milpa Alta,19.224243,-98.998911,9,2022
844,Milpa Alta,19.196161,-99.028812,9,2022
845,Milpa Alta,19.188898,-99.003828,9,2022
846,Milpa Alta,19.224528,-98.997311,9,2022
847,Milpa Alta,19.189653,-99.087012,9,2022
848,Milpa Alta,19.188899,-99.003829,9,2022
849,Milpa Alta,19.193514,-99.023503,9,2022
850,Milpa Alta,19.191918,-99.008959,9,2022
851,Milpa Alta,19.199827,-99.054025,9,2022
852,Milpa Alta,19.191764,-99.098222,9,2022
853,Milpa Alta,19.170574,-98.991736,9,2022
854,Milpa Alta,19.193787,-99.091899,9,2022
855,Milpa Alta,19.194359,-99.055881,9,2022
856,Milpa Alta,19.195873,-99.005108,9,2022
857,Milpa Alta,19.1925,-99.09259,9,2022
858,Milpa Alta,19.191849,-99.008645,9,2022
859,Milpa Alta,19.170922,-98.992908,9,2022
860,Milpa Alta,19.173355,-98.994957,9,2022
861,Milpa Alta,19.191527,-99.087803,9,2022
862,Milpa Alta,19.201559,-99.014266,9,2022
863,Milpa Alta,19.19414,-99.011784,9,2022
864,Milpa Alta,19.187131,-99.091767,9,2022
865,Milpa Alta,19.194451,-99.011645,9,2022
866,Milpa Alta,19.199691,-99.032883,9,2022
867,Milpa Alta,19.195552,-99.021538,9,2022
868,Milpa Alta,19.191707,-99.087808,9,2022
869,Milpa Alta,19.225186,-98.996485,9,2022
870,Milpa Alta,19.194499,-99.049633,9,2022
871,Milpa Alta,19.191658,-99.097673,9,2022
872,Milpa Alta,19.190486,-99.005806,9,2022
873,Milpa Alta,19.224744,-98.996642,9,2022
874,Milpa Alta,19.196873,-99.012514,9,2022
875,Milpa Alta,19.193593,-99.023721,9,2022
876,Milpa Alta,19.170338,-98.991503,9,2022
877,Milpa Alta,19.194134,-99.01116,9,2022
878,Milpa Alta,19.224632,-98.996118,9,2022
879,Milpa Alta,19.206362,-99.054664,9,2022
880,Milpa Alta,19.180015,-98.998566,9,2022
881,Milpa Alta,19.224303,-98.995306,9,2022
882,Milpa Alta,19.195593,-99.05039,9,2022
883,Milpa Alta,19.201415,-99.059203,9,2022
884,Milpa Alta,19.178054,-99.002391,9,2022
885,Milpa Alta,19.195738,-99.028396,9,2022
886,Milpa Alta,19.224834,-98.996155,9,2022
887,Milpa Alta,19.174089,-99.005373,9,2022
888,Milpa Alta,19.19443,-99.023707,9,2022
889,Milpa Alta,19.197978,-99.050011,9,2022
890,Milpa Alta,19.224724,-98.996994,9,2022
891,Milpa Alta,19.169941,-98.990745,9,2022
892,Milpa Alta,19.195639,-99.022316,9,2022
893,Milpa Alta,19.169535,-98.990332,9,2022
894,Milpa Alta,19.225152,-98.997239,9,2022
895,Milpa Alta,19.217622,-99.045478,9,2022
896,Milpa Alta,19.198454,-99.102517,9,2022
897,Milpa Alta,19.177009,-98.998409,9,2022
898,Milpa Alta,19.188068,-99.090372,9,2022
899,Milpa Alta,19.194629,-99.023683,9,2022
900,Milpa Alta,19.223142,-98.995988,9,2022
901,Milpa Alta,19.172663,-98.99407,9,2022
902,Milpa Alta,19.197031,-99.051998,9,2022
903,Milpa Alta,19.178063,-99.003182,9,2022
904,Milpa Alta,19.196915,-99.084332,9,2022
905,Milpa Alta,19.19433,-99.053043,9,2022
906,Milpa Alta,19.222717,-98.996068,9,2022
907,Milpa Alta,19.194547,-99.023181,9,2022
908,Milpa Alta,19.192069,-99.004977,9,2022
909,Milpa Alta,19.224268,-98.999653,9,2022
910,Milpa Alta,19.1868,-99.08839,9,2022
911,Milpa Alta,19.198073,-99.053626,9,2022
912,Milpa Alta,19.196323,-99.022526,9,2022
913,Milpa Alta,19.191688,-99.004758,9,2022
914,Milpa Alta,19.176718,-98.994796,9,2022
915,Milpa Alta,19.19407,-99.011134,9,2022
916,Milpa Alta,19.223706,-98.997491,9,2022
917,Milpa Alta,19.201711,-99.043517,9,2022
918,Milpa Alta,19.199296,-99.032845,9,2022
919,Milpa Alta,19.196109,-99.028865,9,2022
920,Milpa Alta,19.1845,-98.996601,9,2022
921,Milpa Alta,19.195411,-99.050466,9,2022
922,Milpa Alta,19.173626,-99.033311,9,2022
923,Milpa Alta,19.194927,-99.016655,9,2022
924,Milpa Alta,19.176941,-99.00326,9,2022
925,Milpa Alta,19.226392,-98.997355,9,2022
926,Milpa Alta,19.189778,-99.003572,9,2022
927,Milpa Alta,19.174336,-99.033752,9,2022
928,Milpa Alta,19.226463,-98.997065,9,2022
929,Milpa Alta,19.182005,-99.03469,9,2022
930,Milpa Alta,19.226465,-98.997224,9,2022
931,Milpa Alta,19.174763,-99.034943,9,2022
932,Tlalpan,19.270417,-99.194832,12,2022
933,Milpa Alta,19.225841,-98.99926,9,2022
934,Milpa Alta,19.19965,-99.033038,9,2022
935,Milpa Alta,19.191437,-99.006252,9,2022
936,Milpa Alta,19.225222,-98.996553,9,2022
937,Milpa Alta,19.196007,-99.027365,9,2022
938,Milpa Alta,19.226351,-98.996094,9,2022
939,Milpa Alta,19.198013,-99.012917,9,2022
940,Milpa Alta,19.196719,-99.027742,9,2022
941,Milpa Alta,19.226201,-98.997414,9,2022
942,Milpa Alta,19.18037,-99.03075,9,2022
943,Milpa Alta,19.192108,-99.011936,9,2022
944,Milpa Alta,19.181105,-99.034617,9,2022
945,Milpa Alta,19.206896,-99.058822,9,2022
946,Milpa Alta,19.226201,-98.997413,9,2022
947,Milpa Alta,19.184447,-98.994129,9,2022
948,Milpa Alta,19.173127,-99.033339,9,2022
949,Tlalpan,19.253072,-99.189116,12,2022
950,Milpa Alta,19.189528,-99.00168,9,2022
951,Milpa Alta,19.195785,-99.04814,9,2022
952,Milpa Alta,19.194005,-99.02526,9,2022
953,Milpa Alta,19.190269,-99.001038,9,2022
954,Milpa Alta,19.190448,-99.005572,9,2022
955,Milpa Alta,19.214785,-99.047528,9,2022
956,Milpa Alta,19.192023,-99.004035,9,2022
957,Milpa Alta,19.199316,-99.033143,9,2022
958,Milpa Alta,19.199554,-99.054456,9,2022
959,Milpa Alta,19.190013,-99.025253,9,2022
960,Milpa Alta,19.193928,-99.026213,9,2022
961,Milpa Alta,19.195637,-99.024099,9,2022
962,Milpa Alta,19.188593,-99.0905,9,2022
963,Milpa Alta,19.194173,-99.026074,9,2022
964,Milpa Alta,19.190584,-99.089474,9,2022
965,Milpa Alta,19.189282,-99.001782,9,2022
966,Milpa Alta,19.195665,-99.022269,9,2022
967,Milpa Alta,19.194304,-99.011633,9,2022
968,Milpa Alta,19.193556,-99.008385,9,2022
969,Milpa Alta,19.204783,-99.045447,9,2022
970,Milpa Alta,19.191919,-99.005841,9,2022
971,Milpa Alta,19.193556,-99.008385,9,2022
972,Milpa Alta,19.192363,-99.091422,9,2022
973,Milpa Alta,19.192353,-99.00672,9,2022
974,Milpa Alta,19.192534,-99.091443,9,2022
975,Milpa Alta,19.192018,-99.093369,9,2022
976,Milpa Alta,19.193009,-99.000874,9,2022
977,Milpa Alta,19.191417,-99.004974,9,2022
978,Milpa Alta,19.1763,-98.99965,9,2022
979,Milpa Alta,19.190752,-99.094185,9,2022
980,Milpa Alta,19.192353,-99.00672,9,2022
981,Milpa Alta,19.190914,-99.00625,9,2022
982,Milpa Alta,19.181235,-99.005685,9,2022
983,Tláhuac,19.286328,-99.007073,11,2022
984,Milpa Alta,19.169602,-98.990799,9,2022
985,Milpa Alta,19.192404,-99.006985,9,2022
986,Milpa Alta,19.188902,-99.007462,9,2022
987,Milpa Alta,19.191091,-99.006151,9,2022
988,Milpa Alta,19.204204,-99.047766,9,2022
989,Milpa Alta,19.178287,-99.005818,9,2022
990,Milpa Alta,19.193525,-99.007971,9,2022
991,Milpa Alta,19.195899,-99.009024,9,2022
992,Milpa Alta,19.1944,-99.004313,9,2022
993,Milpa Alta,19.189791,-99.004907,9,2022
994,Milpa Alta,19.194536,-99.004296,9,2022
995,Milpa Alta,19.192255,-99.006097,9,2022
996,Milpa Alta,19.193966,-99.024706,9,2022
997,Milpa Alta,19.187334,-98.994547,9,2022
998,Milpa Alta,19.190302,-99.005022,9,2022
999,Milpa Alta,19.197841,-99.047636,9,2022
1000,Tlalpan,19.223927,-99.20144,12,2022
1001,Milpa Alta,19.17079,-98.995824,9,2022
1002,Milpa Alta,19.167087,-98.992081,9,2022
1003,Milpa Alta,19.199458,-99.031484,9,2022
1004,Milpa Alta,19.199217,-99.005438,9,2022
1005,Milpa Alta,19.215981,-99.046616,9,2022
1006,Milpa Alta,19.19203,-99.005165,9,2022
1007,Milpa Alta,19.192916,-99.049423,9,2022
1008,Milpa Alta,19.176943,-99.003341,9,2022
1009,Milpa Alta,19.190162,-99.004744,9,2022
1010,Milpa Alta,19.199113,-99.051957,9,2022
1011,Milpa Alta,19.192038,-99.004548,9,2022
1012,Milpa Alta,19.191091,-99.006151,9,2022
1013,Milpa Alta,19.19858,-99.051142,9,2022
1014,Milpa Alta,19.190943,-99.0062,9,2022
1015,Milpa Alta,19.186995,-99.019194,9,2022
1016,Milpa Alta,19.190943,-99.0062,9,2022
1017,Milpa Alta,19.216018,-99.046447,9,2022
1018,Milpa Alta,19.17828,-99.033764,9,2022
1019,Milpa Alta,19.175013,-99.037138,9,2022
1020,Milpa Alta,19.175447,-99.036745,9,2022
1021,Milpa Alta,19.180033,-99.031844,9,2022
1022,Milpa Alta,19.181974,-99.034821,9,2022
1023,Milpa Alta,19.181818,-99.034849,9,2022
1024,Milpa Alta,19.175887,-99.036954,9,2022
1025,Milpa Alta,19.190483,-99.090815,9,2022
1026,Milpa Alta,19.193345,-99.004069,9,2022
1027,Milpa Alta,19.190299,-99.090863,9,2022
1028,Milpa Alta,19.191015,-99.004756,9,2022
1029,Milpa Alta,19.191181,-98.999924,9,2022
1030,Milpa Alta,19.203395,-99.004315,9,2022
1031,Milpa Alta,19.191143,-98.994889,9,2022
1032,Milpa Alta,19.189086,-99.090181,9,2022
1033,Milpa Alta,19.191095,-99.004866,9,2022
1034,Milpa Alta,19.191796,-99.008135,9,2022
1035,Milpa Alta,19.169718,-98.990973,9,2022
1036,Milpa Alta,19.190409,-99.005687,9,2022
1037,Milpa Alta,19.191744,-99.00845,9,2022
1038,Milpa Alta,19.190163,-99.088883,9,2022
1039,Milpa Alta,19.194227,-99.028236,9,2022
1040,Milpa Alta,19.192039,-99.005219,9,2022
1041,Milpa Alta,19.196957,-99.034497,9,2022
1042,Milpa Alta,19.190394,-99.005657,9,2022
1043,Milpa Alta,19.192059,-99.005862,9,2022
1044,Milpa Alta,19.192465,-99.005679,9,2022
1045,Milpa Alta,19.18934,-99.004221,9,2022
1046,Milpa Alta,19.203001,-99.01613,9,2022
1047,Milpa Alta,19.190993,-99.00612,9,2022
1048,Milpa Alta,19.175055,-99.031757,9,2022
1049,Milpa Alta,19.19363,-99.026254,9,2022
1050,Milpa Alta,19.192536,-99.005799,9,2022
1051,Milpa Alta,19.193006,-99.006551,9,2022
1052,Milpa Alta,19.171372,-98.993915,9,2022
1053,Milpa Alta,19.176997,-99.036594,9,2022
